"train/epoch","gpt2-config23-fien-interleaved-0-0407/checkpoint-11496 - _step","gpt2-config23-fien-interleaved-0-0407/checkpoint-11496 - _step__MIN","gpt2-config23-fien-interleaved-0-0407/checkpoint-11496 - _step__MAX","gpt2-config23-fien-interleaved-0-0407/checkpoint-11496 - train/loss","gpt2-config23-fien-interleaved-0-0407/checkpoint-11496 - train/loss__MIN","gpt2-config23-fien-interleaved-0-0407/checkpoint-11496 - train/loss__MAX","gpt2-config22-fien-interleaved-0-0407/checkpoint-11496 - _step","gpt2-config22-fien-interleaved-0-0407/checkpoint-11496 - _step__MIN","gpt2-config22-fien-interleaved-0-0407/checkpoint-11496 - _step__MAX","gpt2-config22-fien-interleaved-0-0407/checkpoint-11496 - train/loss","gpt2-config22-fien-interleaved-0-0407/checkpoint-11496 - train/loss__MIN","gpt2-config22-fien-interleaved-0-0407/checkpoint-11496 - train/loss__MAX","gpt2-config23-deen-interleaved-0-0407/checkpoint-11468 - _step","gpt2-config23-deen-interleaved-0-0407/checkpoint-11468 - _step__MIN","gpt2-config23-deen-interleaved-0-0407/checkpoint-11468 - _step__MAX","gpt2-config23-deen-interleaved-0-0407/checkpoint-11468 - train/loss","gpt2-config23-deen-interleaved-0-0407/checkpoint-11468 - train/loss__MIN","gpt2-config23-deen-interleaved-0-0407/checkpoint-11468 - train/loss__MAX","gpt2-config22-deen-interleaved-0-0407/checkpoint-11468 - _step","gpt2-config22-deen-interleaved-0-0407/checkpoint-11468 - _step__MIN","gpt2-config22-deen-interleaved-0-0407/checkpoint-11468 - _step__MAX","gpt2-config22-deen-interleaved-0-0407/checkpoint-11468 - train/loss","gpt2-config22-deen-interleaved-0-0407/checkpoint-11468 - train/loss__MIN","gpt2-config22-deen-interleaved-0-0407/checkpoint-11468 - train/loss__MAX","gpt2-config21-fien-interleaved-0-0507 - _step","gpt2-config21-fien-interleaved-0-0507 - _step__MIN","gpt2-config21-fien-interleaved-0-0507 - _step__MAX","gpt2-config21-fien-interleaved-0-0507 - train/loss","gpt2-config21-fien-interleaved-0-0507 - train/loss__MIN","gpt2-config21-fien-interleaved-0-0507 - train/loss__MAX","gpt2-config21-deen-interleaved-0-0507 - _step","gpt2-config21-deen-interleaved-0-0507 - _step__MIN","gpt2-config21-deen-interleaved-0-0507 - _step__MAX","gpt2-config21-deen-interleaved-0-0507 - train/loss","gpt2-config21-deen-interleaved-0-0507 - train/loss__MIN","gpt2-config21-deen-interleaved-0-0507 - train/loss__MAX","gpt2-config22-fien-interleaved-0-0407 - _step","gpt2-config22-fien-interleaved-0-0407 - _step__MIN","gpt2-config22-fien-interleaved-0-0407 - _step__MAX","gpt2-config22-fien-interleaved-0-0407 - train/loss","gpt2-config22-fien-interleaved-0-0407 - train/loss__MIN","gpt2-config22-fien-interleaved-0-0407 - train/loss__MAX","gpt2-config22-deen-interleaved-0-0407 - _step","gpt2-config22-deen-interleaved-0-0407 - _step__MIN","gpt2-config22-deen-interleaved-0-0407 - _step__MAX","gpt2-config22-deen-interleaved-0-0407 - train/loss","gpt2-config22-deen-interleaved-0-0407 - train/loss__MIN","gpt2-config22-deen-interleaved-0-0407 - train/loss__MAX","gpt2-config23-fien-interleaved-0-0407 - _step","gpt2-config23-fien-interleaved-0-0407 - _step__MIN","gpt2-config23-fien-interleaved-0-0407 - _step__MAX","gpt2-config23-fien-interleaved-0-0407 - train/loss","gpt2-config23-fien-interleaved-0-0407 - train/loss__MIN","gpt2-config23-fien-interleaved-0-0407 - train/loss__MAX","gpt2-config23-deen-interleaved-0-0407 - _step","gpt2-config23-deen-interleaved-0-0407 - _step__MIN","gpt2-config23-deen-interleaved-0-0407 - _step__MAX","gpt2-config23-deen-interleaved-0-0407 - train/loss","gpt2-config23-deen-interleaved-0-0407 - train/loss__MIN","gpt2-config23-deen-interleaved-0-0407 - train/loss__MAX","gpt2-config21-deen-sequential-0-3006-2 - _step","gpt2-config21-deen-sequential-0-3006-2 - _step__MIN","gpt2-config21-deen-sequential-0-3006-2 - _step__MAX","gpt2-config21-deen-sequential-0-3006-2 - train/loss","gpt2-config21-deen-sequential-0-3006-2 - train/loss__MIN","gpt2-config21-deen-sequential-0-3006-2 - train/loss__MAX","gpt2-config21-fien-sequential-0-3006-2 - _step","gpt2-config21-fien-sequential-0-3006-2 - _step__MIN","gpt2-config21-fien-sequential-0-3006-2 - _step__MAX","gpt2-config21-fien-sequential-0-3006-2 - train/loss","gpt2-config21-fien-sequential-0-3006-2 - train/loss__MIN","gpt2-config21-fien-sequential-0-3006-2 - train/loss__MAX","gpt2-config23-deen-sequential-0-3006-2 - _step","gpt2-config23-deen-sequential-0-3006-2 - _step__MIN","gpt2-config23-deen-sequential-0-3006-2 - _step__MAX","gpt2-config23-deen-sequential-0-3006-2 - train/loss","gpt2-config23-deen-sequential-0-3006-2 - train/loss__MIN","gpt2-config23-deen-sequential-0-3006-2 - train/loss__MAX","gpt2-config23-fien-sequential-0-3006-2 - _step","gpt2-config23-fien-sequential-0-3006-2 - _step__MIN","gpt2-config23-fien-sequential-0-3006-2 - _step__MAX","gpt2-config23-fien-sequential-0-3006-2 - train/loss","gpt2-config23-fien-sequential-0-3006-2 - train/loss__MIN","gpt2-config23-fien-sequential-0-3006-2 - train/loss__MAX","gpt2-config22-deen-sequential-0-2806-2 - _step","gpt2-config22-deen-sequential-0-2806-2 - _step__MIN","gpt2-config22-deen-sequential-0-2806-2 - _step__MAX","gpt2-config22-deen-sequential-0-2806-2 - train/loss","gpt2-config22-deen-sequential-0-2806-2 - train/loss__MIN","gpt2-config22-deen-sequential-0-2806-2 - train/loss__MAX","gpt2-config22-fien-sequential-0-2806-2 - _step","gpt2-config22-fien-sequential-0-2806-2 - _step__MIN","gpt2-config22-fien-sequential-0-2806-2 - _step__MAX","gpt2-config22-fien-sequential-0-2806-2 - train/loss","gpt2-config22-fien-sequential-0-2806-2 - train/loss__MIN","gpt2-config22-fien-sequential-0-2806-2 - train/loss__MAX","gpt2-config11-de-sequential-0-2706-1 - _step","gpt2-config11-de-sequential-0-2706-1 - _step__MIN","gpt2-config11-de-sequential-0-2706-1 - _step__MAX","gpt2-config11-de-sequential-0-2706-1 - train/loss","gpt2-config11-de-sequential-0-2706-1 - train/loss__MIN","gpt2-config11-de-sequential-0-2706-1 - train/loss__MAX","gpt2-config13-fi-sequential-0-2706-1 - _step","gpt2-config13-fi-sequential-0-2706-1 - _step__MIN","gpt2-config13-fi-sequential-0-2706-1 - _step__MAX","gpt2-config13-fi-sequential-0-2706-1 - train/loss","gpt2-config13-fi-sequential-0-2706-1 - train/loss__MIN","gpt2-config13-fi-sequential-0-2706-1 - train/loss__MAX","gpt2-config11-fi-sequential-0-2706-1 - _step","gpt2-config11-fi-sequential-0-2706-1 - _step__MIN","gpt2-config11-fi-sequential-0-2706-1 - _step__MAX","gpt2-config11-fi-sequential-0-2706-1 - train/loss","gpt2-config11-fi-sequential-0-2706-1 - train/loss__MIN","gpt2-config11-fi-sequential-0-2706-1 - train/loss__MAX","gpt2-config13-de-sequential-0-2606-1 - _step","gpt2-config13-de-sequential-0-2606-1 - _step__MIN","gpt2-config13-de-sequential-0-2606-1 - _step__MAX","gpt2-config13-de-sequential-0-2606-1 - train/loss","gpt2-config13-de-sequential-0-2606-1 - train/loss__MIN","gpt2-config13-de-sequential-0-2606-1 - train/loss__MAX","gpt2-config12-fi-sequential-0-2606-1 - _step","gpt2-config12-fi-sequential-0-2606-1 - _step__MIN","gpt2-config12-fi-sequential-0-2606-1 - _step__MAX","gpt2-config12-fi-sequential-0-2606-1 - train/loss","gpt2-config12-fi-sequential-0-2606-1 - train/loss__MIN","gpt2-config12-fi-sequential-0-2606-1 - train/loss__MAX","gpt2-config12-de-sequential-0-2606-1 - _step","gpt2-config12-de-sequential-0-2606-1 - _step__MIN","gpt2-config12-de-sequential-0-2606-1 - _step__MAX","gpt2-config12-de-sequential-0-2606-1 - train/loss","gpt2-config12-de-sequential-0-2606-1 - train/loss__MIN","gpt2-config12-de-sequential-0-2606-1 - train/loss__MAX","gpt2-config11-en-sequential-0-2306-1 - _step","gpt2-config11-en-sequential-0-2306-1 - _step__MIN","gpt2-config11-en-sequential-0-2306-1 - _step__MAX","gpt2-config11-en-sequential-0-2306-1 - train/loss","gpt2-config11-en-sequential-0-2306-1 - train/loss__MIN","gpt2-config11-en-sequential-0-2306-1 - train/loss__MAX"
"4.23","","","","","","","","","","","","","","","","","","","","","","","","","392","392","392","3.2203","3.2203","3.2203","391","391","391","3.1215","3.1215","3.1215","","","","","","","197","197","197","3.1542","3.1542","3.1542","","","","","","","197","197","197","3.141","3.141","3.141","197","197","197","3.0006","3.0006","3.0006","","","","","","","100","100","100","3.0554","3.0554","3.0554","","","","","","","100","100","100","3.025","3.025","3.025","","","","","","","197","197","197","3.1159","3.1159","3.1159","","","","","","","","","","","","","100","100","100","3.1977","3.1977","3.1977","","","","","","","100","100","100","3.1631","3.1631","3.1631","","","","","",""
"4.24","","","","","","","","","","","","","","","","","","","","","","","","","393","393","393","3.2069","3.2069","3.2069","392","392","392","3.1256","3.1256","3.1256","198","198","198","3.2478","3.2478","3.2478","","","","","","","198","198","198","3.3097","3.3097","3.3097","","","","","","","","","","","","","200","200","200","3.0007","3.0007","3.0007","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","196","196","196","3.2821","3.2821","3.2821","","","","","","","","","","","","","","","","","","","190","190","190","3.1385","3.1385","3.1385"
"4.25","","","","","","","","","","","","","","","","","","","","","","","","","394","394","394","3.2077","3.2077","3.2077","393","393","393","3.1226","3.1226","3.1226","","","","","","","198","198","198","3.1564","3.1564","3.1564","","","","","","","198","198","198","3.1421","3.1421","3.1421","198","198","198","2.9974","2.9974","2.9974","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","198","198","198","3.1213","3.1213","3.1213","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4.26","","","","","","","","","","","","","","","","","","","","","","","","","395","395","395","3.2078","3.2078","3.2078","394","394","394","3.1226","3.1226","3.1226","199","199","199","3.242","3.242","3.242","","","","","","","199","199","199","3.3035","3.3035","3.3035","","","","","","","","","","","","","201","201","201","3.0015","3.0015","3.0015","","","","","","","102","102","102","3.0038","3.0038","3.0038","","","","","","","102","102","102","3.0156","3.0156","3.0156","","","","","","","100","100","100","3.5163","3.5163","3.5163","197","197","197","3.283","3.283","3.283","","","","","","","100","100","100","3.3141","3.3141","3.3141","","","","","","","","","","","",""
"4.27","","","","","","","","","","","","","","","","","","","","","","","","","396","396","396","3.2098","3.2098","3.2098","395","395","395","3.1225","3.1225","3.1225","","","","","","","199","199","199","3.1547","3.1547","3.1547","","","","","","","199","199","199","3.1406","3.1406","3.1406","199","199","199","2.9949","2.9949","2.9949","","","","","","","101","101","101","3.0542","3.0542","3.0542","","","","","","","101","101","101","3.0226","3.0226","3.0226","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","191","191","191","3.1421","3.1421","3.1421"
"4.28","","","","","","","","","","","","","","","","","","","","","","","","","397","397","397","3.2084","3.2084","3.2084","396","396","396","3.1263","3.1263","3.1263","200","200","200","3.2433","3.2433","3.2433","","","","","","","200","200","200","3.3045","3.3045","3.3045","","","","","","","","","","","","","202","202","202","2.9987","2.9987","2.9987","","","","","","","","","","","","","","","","","","","","","","","","","199","199","199","3.1184","3.1184","3.1184","","","","","","","198","198","198","3.2822","3.2822","3.2822","101","101","101","3.198","3.198","3.198","","","","","","","101","101","101","3.1639","3.1639","3.1639","","","","","",""
"4.29","","","","","","","","","","","","","","","","","","","","","","","","","398","398","398","3.2133","3.2133","3.2133","397","397","397","3.1267","3.1267","3.1267","","","","","","","200","200","200","3.1586","3.1586","3.1586","","","","","","","200","200","200","3.1443","3.1443","3.1443","200","200","200","3.0006","3.0006","3.0006","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","192","192","192","3.1401","3.1401","3.1401"
"4.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200","200","200","3.1213","3.1213","3.1213","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4.31","","","","","","","","","","","","","","","","","","","","","","","","","399","399","399","3.2104","3.2104","3.2104","398","398","398","3.1264","3.1264","3.1264","201","201","201","3.2462","3.2462","3.2462","","","","","","","201","201","201","3.3067","3.3067","3.3067","","","","","","","201","201","201","2.9941","2.9941","2.9941","203","203","203","2.995","2.995","2.995","102","102","102","3.0553","3.0553","3.0553","103","103","103","2.9991","2.9991","2.9991","102","102","102","3.0235","3.0235","3.0235","103","103","103","3.0111","3.0111","3.0111","","","","","","","101","101","101","3.4686","3.4686","3.4686","199","199","199","3.277","3.277","3.277","","","","","","","101","101","101","3.3112","3.3112","3.3112","","","","","","","193","193","193","3.1426","3.1426","3.1426"
"4.32","","","","","","","","","","","","","","","","","","","","","","","","","400","400","400","3.2117","3.2117","3.2117","399","399","399","3.1227","3.1227","3.1227","","","","","","","201","201","201","3.1565","3.1565","3.1565","","","","","","","201","201","201","3.142","3.142","3.142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","201","201","201","3.1108","3.1108","3.1108","","","","","","","","","","","","","102","102","102","3.1933","3.1933","3.1933","","","","","","","102","102","102","3.1595","3.1595","3.1595","","","","","",""
"4.33","","","","","","","","","","","","","","","","","","","","","","","","","401","401","401","3.2076","3.2076","3.2076","400","400","400","3.1244","3.1244","3.1244","202","202","202","3.2438","3.2438","3.2438","","","","","","","202","202","202","3.3038","3.3038","3.3038","","","","","","","","","","","","","204","204","204","2.9976","2.9976","2.9976","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200","200","200","3.2802","3.2802","3.2802","","","","","","","","","","","","","","","","","","","194","194","194","3.1413","3.1413","3.1413"
"4.34","","","","","","","","","","","","","","","","","","","","","","","","","402","402","402","3.2056","3.2056","3.2056","401","401","401","3.1199","3.1199","3.1199","","","","","","","202","202","202","3.1543","3.1543","3.1543","","","","","","","202","202","202","3.1397","3.1397","3.1397","202","202","202","2.9955","2.9955","2.9955","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","202","202","202","3.1155","3.1155","3.1155","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4.35","","","","","","","","","","","","","","","","","","","","","","","","","403","403","403","3.2137","3.2137","3.2137","402","402","402","3.1248","3.1248","3.1248","203","203","203","3.2432","3.2432","3.2432","","","","","","","203","203","203","3.303","3.303","3.303","","","","","","","","","","","","","205","205","205","2.9977","2.9977","2.9977","","","","","","","104","104","104","3.0002","3.0002","3.0002","","","","","","","104","104","104","3.012","3.012","3.012","","","","","","","102","102","102","3.4379","3.4379","3.4379","201","201","201","3.2764","3.2764","3.2764","","","","","","","102","102","102","3.309","3.309","3.309","","","","","","","","","","","",""
"4.36","","","","","","","","","","","","","","","","","","","","","","","","","404","404","404","3.2077","3.2077","3.2077","403","403","403","3.1264","3.1264","3.1264","","","","","","","203","203","203","3.1571","3.1571","3.1571","","","","","","","203","203","203","3.1426","3.1426","3.1426","203","203","203","2.9931","2.9931","2.9931","","","","","","","103","103","103","3.0528","3.0528","3.0528","","","","","","","103","103","103","3.0206","3.0206","3.0206","","","","","","","203","203","203","3.1168","3.1168","3.1168","","","","","","","","","","","","","103","103","103","3.192","3.192","3.192","","","","","","","103","103","103","3.1593","3.1593","3.1593","195","195","195","3.1448","3.1448","3.1448"
"4.37","","","","","","","","","","","","","","","","","","","","","","","","","405","405","405","3.2074","3.2074","3.2074","404","404","404","3.1197","3.1197","3.1197","204","204","204","3.2412","3.2412","3.2412","","","","","","","204","204","204","3.3012","3.3012","3.3012","","","","","","","","","","","","","206","206","206","2.9948","2.9948","2.9948","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","202","202","202","3.2788","3.2788","3.2788","","","","","","","","","","","","","","","","","","","","","","","",""
"4.38","","","","","","","","","","","","","","","","","","","","","","","","","406","406","406","3.2073","3.2073","3.2073","405","405","405","3.121","3.121","3.121","","","","","","","204","204","204","3.152","3.152","3.152","","","","","","","204","204","204","3.1374","3.1374","3.1374","204","204","204","2.9976","2.9976","2.9976","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","204","204","204","3.1213","3.1213","3.1213","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","196","196","196","3.1346","3.1346","3.1346"
"4.39","","","","","","","","","","","","","","","","","","","","","","","","","407","407","407","3.2048","3.2048","3.2048","406","406","406","3.1205","3.1205","3.1205","205","205","205","3.2393","3.2393","3.2393","","","","","","","205","205","205","3.2986","3.2986","3.2986","","","","","","","","","","","","","207","207","207","2.9957","2.9957","2.9957","","","","","","","105","105","105","2.9976","2.9976","2.9976","","","","","","","105","105","105","3.0091","3.0091","3.0091","","","","","","","103","103","103","3.4165","3.4165","3.4165","203","203","203","3.2777","3.2777","3.2777","","","","","","","103","103","103","3.3089","3.3089","3.3089","","","","","","","","","","","",""
"4.4","","","","","","","","","","","","","","","","","","","","","","","","","408","408","408","3.2087","3.2087","3.2087","407","407","407","3.1216","3.1216","3.1216","","","","","","","205","205","205","3.1529","3.1529","3.1529","","","","","","","205","205","205","3.1376","3.1376","3.1376","205","205","205","2.9989","2.9989","2.9989","","","","","","","104","104","104","3.0573","3.0573","3.0573","","","","","","","104","104","104","3.0244","3.0244","3.0244","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","197","197","197","3.1366","3.1366","3.1366"
"4.41","","","","","","","","","","","","","","","","","","","","","","","","","409","409","409","3.2104","3.2104","3.2104","408","408","408","3.1206","3.1206","3.1206","206","206","206","3.2431","3.2431","3.2431","","","","","","","206","206","206","3.3023","3.3023","3.3023","","","","","","","","","","","","","208","208","208","2.997","2.997","2.997","","","","","","","","","","","","","","","","","","","","","","","","","205","205","205","3.1149","3.1149","3.1149","","","","","","","","","","","","","104","104","104","3.1935","3.1935","3.1935","","","","","","","104","104","104","3.1612","3.1612","3.1612","","","","","",""
"4.42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","206","206","206","2.9973","2.9973","2.9973","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","204","204","204","3.275","3.275","3.275","","","","","","","","","","","","","","","","","","","198","198","198","3.1391","3.1391","3.1391"
"4.43","","","","","","","","","","","","","","","","","","","","","","","","","410","410","410","3.2066","3.2066","3.2066","409","409","409","3.1214","3.1214","3.1214","","","","","","","206","206","206","3.1526","3.1526","3.1526","","","","","","","206","206","206","3.1372","3.1372","3.1372","","","","","","","209","209","209","2.992","2.992","2.992","","","","","","","106","106","106","2.9965","2.9965","2.9965","","","","","","","106","106","106","3.0084","3.0084","3.0084","206","206","206","3.1144","3.1144","3.1144","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4.44","","","","","","","","","","","","","","","","","","","","","","","","","411","411","411","3.2069","3.2069","3.2069","410","410","410","3.1228","3.1228","3.1228","207","207","207","3.2401","3.2401","3.2401","","","","","","","207","207","207","3.2988","3.2988","3.2988","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104","104","104","3.4014","3.4014","3.4014","205","205","205","3.2798","3.2798","3.2798","","","","","","","104","104","104","3.3078","3.3078","3.3078","","","","","","","","","","","",""
"4.45","","","","","","","","","","","","","","","","","","","","","","","","","412","412","412","3.2024","3.2024","3.2024","411","411","411","3.1202","3.1202","3.1202","","","","","","","207","207","207","3.1525","3.1525","3.1525","","","","","","","207","207","207","3.1371","3.1371","3.1371","207","207","207","2.9931","2.9931","2.9931","","","","","","","105","105","105","3.0551","3.0551","3.0551","","","","","","","105","105","105","3.0212","3.0212","3.0212","","","","","","","207","207","207","3.1144","3.1144","3.1144","","","","","","","","","","","","","105","105","105","3.19","3.19","3.19","","","","","","","105","105","105","3.1576","3.1576","3.1576","199","199","199","3.141","3.141","3.141"
"4.46","","","","","","","","","","","","","","","","","","","","","","","","","413","413","413","3.2064","3.2064","3.2064","412","412","412","3.1162","3.1162","3.1162","208","208","208","3.2375","3.2375","3.2375","","","","","","","208","208","208","3.296","3.296","3.296","","","","","","","","","","","","","210","210","210","2.9969","2.9969","2.9969","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","206","206","206","3.2765","3.2765","3.2765","","","","","","","","","","","","","","","","","","","","","","","",""
"4.47","","","","","","","","","","","","","","","","","","","","","","","","","414","414","414","3.2058","3.2058","3.2058","413","413","413","3.1214","3.1214","3.1214","","","","","","","208","208","208","3.1497","3.1497","3.1497","","","","","","","208","208","208","3.1343","3.1343","3.1343","208","208","208","2.9941","2.9941","2.9941","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208","208","208","3.1182","3.1182","3.1182","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200","200","200","3.1417","3.1417","3.1417"
"4.48","","","","","","","","","","","","","","","","","","","","","","","","","415","415","415","3.201","3.201","3.201","414","414","414","3.1162","3.1162","3.1162","209","209","209","3.2367","3.2367","3.2367","","","","","","","209","209","209","3.2946","3.2946","3.2946","","","","","","","","","","","","","211","211","211","2.9913","2.9913","2.9913","","","","","","","107","107","107","2.9959","2.9959","2.9959","","","","","","","107","107","107","3.008","3.008","3.008","","","","","","","105","105","105","3.3894","3.3894","3.3894","207","207","207","3.2789","3.2789","3.2789","","","","","","","105","105","105","3.3079","3.3079","3.3079","","","","","","","","","","","",""
"4.49","","","","","","","","","","","","","","","","","","","","","","","","","416","416","416","3.1989","3.1989","3.1989","415","415","415","3.1169","3.1169","3.1169","","","","","","","209","209","209","3.1474","3.1474","3.1474","","","","","","","209","209","209","3.1319","3.1319","3.1319","209","209","209","2.9994","2.9994","2.9994","","","","","","","106","106","106","3.0577","3.0577","3.0577","","","","","","","106","106","106","3.0227","3.0227","3.0227","","","","","","","209","209","209","3.1138","3.1138","3.1138","","","","","","","","","","","","","106","106","106","3.1912","3.1912","3.1912","","","","","","","106","106","106","3.1587","3.1587","3.1587","201","201","201","3.1415","3.1415","3.1415"
"4.5","","","","","","","","","","","","","","","","","","","","","","","","","417","417","417","3.2035","3.2035","3.2035","416","416","416","3.1192","3.1192","3.1192","210","210","210","3.2345","3.2345","3.2345","","","","","","","210","210","210","3.2919","3.2919","3.2919","","","","","","","","","","","","","212","212","212","2.9958","2.9958","2.9958","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208","208","208","3.2793","3.2793","3.2793","","","","","","","","","","","","","","","","","","","","","","","",""
"4.51","","","","","","","","","","","","","","","","","","","","","","","","","418","418","418","3.2031","3.2031","3.2031","417","417","417","3.1152","3.1152","3.1152","","","","","","","210","210","210","3.1483","3.1483","3.1483","","","","","","","210","210","210","3.1324","3.1324","3.1324","210","210","210","2.9916","2.9916","2.9916","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4.52","","","","","","","","","","","","","","","","","","","","","","","","","419","419","419","3.2029","3.2029","3.2029","418","418","418","3.1185","3.1185","3.1185","211","211","211","3.2361","3.2361","3.2361","","","","","","","211","211","211","3.2937","3.2937","3.2937","","","","","","","","","","","","","213","213","213","2.9947","2.9947","2.9947","","","","","","","108","108","108","2.997","2.997","2.997","","","","","","","108","108","108","3.0089","3.0089","3.0089","210","210","210","3.1157","3.1157","3.1157","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","202","202","202","3.1403","3.1403","3.1403"
"4.53","","","","","","","","","","","","","","","","","","","","","","","","","420","420","420","3.2037","3.2037","3.2037","419","419","419","3.1147","3.1147","3.1147","","","","","","","211","211","211","3.1474","3.1474","3.1474","","","","","","","211","211","211","3.1315","3.1315","3.1315","211","211","211","2.9932","2.9932","2.9932","","","","","","","107","107","107","3.054","3.054","3.054","","","","","","","107","107","107","3.0184","3.0184","3.0184","","","","","","","","","","","","","106","106","106","3.3809","3.3809","3.3809","209","209","209","3.2764","3.2764","3.2764","","","","","","","106","106","106","3.3073","3.3073","3.3073","","","","","","","","","","","",""
"4.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","214","214","214","2.9985","2.9985","2.9985","","","","","","","","","","","","","","","","","","","","","","","","","211","211","211","3.114","3.114","3.114","","","","","","","","","","","","","107","107","107","3.1886","3.1886","3.1886","","","","","","","107","107","107","3.1578","3.1578","3.1578","203","203","203","3.1323","3.1323","3.1323"
"4.55","","","","","","","","","","","","","","","","","","","","","","","","","421","421","421","3.1977","3.1977","3.1977","420","420","420","3.1224","3.1224","3.1224","212","212","212","3.2337","3.2337","3.2337","","","","","","","212","212","212","3.2908","3.2908","3.2908","","","","","","","212","212","212","2.9945","2.9945","2.9945","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210","210","210","3.275","3.275","3.275","","","","","","","","","","","","","","","","","","","","","","","",""
"4.56","","","","","","","","","","","","","","","","","","","","","","","","","422","422","422","3.1987","3.1987","3.1987","421","421","421","3.1192","3.1192","3.1192","","","","","","","212","212","212","3.1515","3.1515","3.1515","","","","","","","212","212","212","3.1353","3.1353","3.1353","","","","","","","215","215","215","2.9909","2.9909","2.9909","","","","","","","109","109","109","2.9962","2.9962","2.9962","","","","","","","109","109","109","3.0081","3.0081","3.0081","212","212","212","3.1195","3.1195","3.1195","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","204","204","204","3.1303","3.1303","3.1303"
"4.57","","","","","","","","","","","","","","","","","","","","","","","","","423","423","423","3.2034","3.2034","3.2034","422","422","422","3.1152","3.1152","3.1152","213","213","213","3.2336","3.2336","3.2336","","","","","","","213","213","213","3.2907","3.2907","3.2907","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107","107","107","3.3693","3.3693","3.3693","211","211","211","3.2737","3.2737","3.2737","","","","","","","107","107","107","3.3041","3.3041","3.3041","","","","","","","","","","","",""
"4.58","","","","","","","","","","","","","","","","","","","","","","","","","424","424","424","3.2023","3.2023","3.2023","423","423","423","3.1163","3.1163","3.1163","","","","","","","213","213","213","3.1464","3.1464","3.1464","","","","","","","213","213","213","3.1299","3.1299","3.1299","213","213","213","2.9961","2.9961","2.9961","","","","","","","108","108","108","3.0575","3.0575","3.0575","","","","","","","108","108","108","3.0208","3.0208","3.0208","","","","","","","213","213","213","3.1123","3.1123","3.1123","","","","","","","","","","","","","108","108","108","3.1897","3.1897","3.1897","","","","","","","108","108","108","3.1588","3.1588","3.1588","205","205","205","3.1393","3.1393","3.1393"
"4.59","","","","","","","","","","","","","","","","","","","","","","","","","425","425","425","3.2038","3.2038","3.2038","424","424","424","3.1148","3.1148","3.1148","214","214","214","3.2357","3.2357","3.2357","","","","","","","214","214","214","3.2921","3.2921","3.2921","","","","","","","","","","","","","216","216","216","2.9927","2.9927","2.9927","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","212","212","212","3.2712","3.2712","3.2712","","","","","","","","","","","","","","","","","","","","","","","",""
